title	isbn	author_first_name	author_last_name	author_website	publisher	publication_year	acquisition_date	acquisition_price
Bill Send Camera Main Check	1-02-495387-4	Emma	Woods	https://woods.info	Lane-Travis	2005	2017-07-03	$1.42
Bill Send Camera Main Check	1-02-495387-4	Emma	Woods	https://woods.info	Lane-Travis	2005	2018-02-22	$2.48
Cell Color Apply	1-992063-29-X	John	Watson	https://johnwatson.info	Bailey-Norman	2017	2017-11-20	$5.92
Power View Family Five	1-9740-3189-6	Maria	Nguyen	http://marianguyen.com	Ruiz, Herrera and Knox	1915	1948-04-23	$4.66
After Record Himself Their	1-84504-525-4	Sherri	Riley	https://sherririley.com	Ruiz, Herrera and Knox	1930	1990-06-04	$5.15
Seat Church Who	1-920019-21-9	Laura	Hamilton		Bailey-Norman	2014	2015-09-06	$11.86
Seat Church Who	1-920019-21-9	Laura	Hamilton		Bailey-Norman	2014	2015-02-08	$2.27
Describe Seek Fine Possible	1-07-536606-2	Nichole	Mcpherson	https://mcpherson.com	Abbott Group	1934	1983-08-13	$10.61
Ball Pay Could Wait Reveal	1-07-937065-X	Joshua	Page	https://page.com	Lane-Travis	2015	2016-01-08	$1.56
Ball Pay Could Wait Reveal	1-07-937065-X	Joshua	Page	https://page.com	Lane-Travis	2015	2017-05-17	$9.78
Ball Pay Could Wait Reveal	1-07-937065-X	Joshua	Page	https://page.com	Lane-Travis	2015	2016-02-18	$12.22
Ball Pay Could Wait Reveal	1-07-937065-X	Joshua	Page	https://page.com	Lane-Travis	2015	2021-04-21	$1.21
Set Culture Administration	1-970910-78-X	Brandon	Ellison	https://brandonellison.info	Ruiz, Herrera and Knox	1958	2005-03-08	$10.08
Set Culture Administration	1-970910-78-X	Brandon	Ellison	https://brandonellison.info	Ruiz, Herrera and Knox	1958	1999-10-30	$6.64
Degree Son Behavior Space	0-08-276525-1	Samantha	Trevino	https://trevino.com	Ruiz, Herrera and Knox	2013	2019-09-24	$13.88
Nothing Grow Reduce Easy	0-12-208299-0	Elizabeth	Fuentes		Ruiz, Herrera and Knox	1960	1975-07-11	$13.51
Nothing Grow Reduce Easy	0-12-208299-0	Elizabeth	Fuentes		Ruiz, Herrera and Knox	1960	1997-10-06	$6.26
Nothing Grow Reduce Easy	0-381-25820-3	Elizabeth	Fuentes		Obrien-Martin	2005	2016-01-08	$6.69
Heavy Skill Major Senior	1-83481-227-5	Christopher	Schneider	https://schneider.com	Hughes PLC	1980	2014-07-23	$4.62
Heavy Skill Major Senior	1-83481-227-5	Christopher	Schneider	https://schneider.com	Hughes PLC	1980	1982-02-03	$14.90
Blue Civil Whether New	1-08-884097-3	Austin	Nelson	https://austinnelson.com	Lane-Travis	2004	2008-08-18	$11.81
Behind People Catch Politics	0-631-80502-8	Gregory	Smith	https://gregorysmith.net	Bailey-Norman	1968	2005-05-01	$7.93
Behind People Catch Politics	0-631-80502-8	Gregory	Smith	https://gregorysmith.net	Bailey-Norman	1968	2011-06-13	$10.55
Behind People Catch Politics	1-85811-375-X	Gregory	Smith	https://gregorysmith.net	Hughes PLC	1974	1994-12-11	$10.78
Behind People Catch Politics	1-85811-375-X	Gregory	Smith	https://gregorysmith.net	Hughes PLC	1974	1989-03-08	$0.56
Behind People Catch Politics	1-85811-375-X	Gregory	Smith	https://gregorysmith.net	Hughes PLC	1974	1981-03-08	$0.54
Crime End Theory Blood	0-8309-4460-5	Derrick	Thomas		Ruiz, Herrera and Knox	1952	1966-06-15	$7.56
Might Example What Raise	0-301-50208-0	Gary	Moore		Abbott Group	1997	2014-08-14	$12.00
Hour Memory Money Push	1-75025-806-4	Jay	Marshall		Obrien-Martin	1910	1962-11-21	$9.52
Light Behind Reach Small	1-142-66073-7	Jason	Rodriguez	https://rodriguez.com	Hawkins-Jackson	2015	2021-07-16	$6.17
Light Behind Reach Small	1-142-66073-7	Jason	Rodriguez	https://rodriguez.com	Hawkins-Jackson	2015	2016-01-08	$7.88
Light Behind Reach Small	0-423-80009-4	Jason	Rodriguez	https://rodriguez.com	Hawkins-Jackson	2015	2015-05-30	$1.27
Light Behind Reach Small	0-423-80009-4	Jason	Rodriguez	https://rodriguez.com	Hawkins-Jackson	2015	2019-03-11	$9.97
Travel Major System Per	0-924856-43-2	Veronica	Dennis	https://veronicadennis.com	Lane-Travis	1954	1971-03-22	$6.25
Travel Major System Per	0-924856-43-2	Veronica	Dennis	https://veronicadennis.com	Lane-Travis	1954	1962-07-17	$5.69
Travel Major System Per	0-924856-43-2	Veronica	Dennis	https://veronicadennis.com	Lane-Travis	1954	1970-10-14	$2.46
Travel Major System Per	0-924856-43-2	Veronica	Dennis	https://veronicadennis.com	Lane-Travis	1954	1994-01-09	$5.69
Write Term Information Bank	1-63647-729-1	Ruth	Anderson	http://ruthanderson.com	Lane-Travis	1939	1978-06-05	$7.43
Write Term Information Bank	1-63647-729-1	Ruth	Anderson	http://ruthanderson.com	Lane-Travis	1939	1981-01-25	$3.42
Write Term Information Bank	1-63647-729-1	Ruth	Anderson	http://ruthanderson.com	Lane-Travis	1939	1961-04-19	$6.17
Write Term Information Bank	1-63647-729-1	Ruth	Anderson	http://ruthanderson.com	Lane-Travis	1939	2014-03-18	$4.37
Write Term Information Bank	1-63647-729-1	Ruth	Anderson	http://ruthanderson.com	Lane-Travis	1939	1996-11-28	$9.64
Write Term Information Bank	1-63647-729-1	Ruth	Anderson	http://ruthanderson.com	Lane-Travis	1939	1954-07-06	$3.03
Write Term Information Bank	1-63647-729-1	Ruth	Anderson	http://ruthanderson.com	Lane-Travis	1939	1978-11-18	$11.76
Fact Kind Show Believe	1-212-76879-5	Aaron	Johnson	https://aaronjohnson.com	Newman Inc	1970	2003-10-10	$12.22
Fact Kind Show Believe	1-212-76879-5	Aaron	Johnson	https://aaronjohnson.com	Newman Inc	1970	1994-04-08	$13.24
Fact Kind Show Believe	1-212-76879-5	Aaron	Johnson	https://aaronjohnson.com	Newman Inc	1970	2017-09-04	$9.57
Fact Kind Show Believe	1-212-76879-5	Aaron	Johnson	https://aaronjohnson.com	Newman Inc	1970	1979-12-11	$7.69
Fact Kind Show Believe	1-212-76879-5	Aaron	Johnson	https://aaronjohnson.com	Newman Inc	1970	2006-04-10	$5.40
Fact Kind Show Believe	1-212-76879-5	Aaron	Johnson	https://aaronjohnson.com	Newman Inc	1970	1997-03-06	$14.94
Begin Cold Certain Issue	0-324-11824-4	Shelley	Gordon	https://gordon.com	Ruiz, Herrera and Knox	2006	2014-08-08	$10.25
Begin Cold Certain Issue	0-324-11824-4	Shelley	Gordon	https://gordon.com	Ruiz, Herrera and Knox	2006	2007-10-21	$13.74
Begin Cold Certain Issue	0-324-11824-4	Shelley	Gordon	https://gordon.com	Ruiz, Herrera and Knox	2006	2012-03-10	$7.13
Begin Cold Certain Issue	0-324-11824-4	Shelley	Gordon	https://gordon.com	Ruiz, Herrera and Knox	2006	2010-12-25	$13.52
Begin Cold Certain Issue	0-324-11824-4	Shelley	Gordon	https://gordon.com	Ruiz, Herrera and Knox	2006	2020-09-07	$6.95
Begin Cold Certain Issue	0-324-11824-4	Shelley	Gordon	https://gordon.com	Ruiz, Herrera and Knox	2006	2014-02-06	$4.66
Begin Cold Certain Issue	0-324-11824-4	Shelley	Gordon	https://gordon.com	Ruiz, Herrera and Knox	2006	2015-05-12	$10.51
Begin Cold Certain Issue	0-324-11824-4	Shelley	Gordon	https://gordon.com	Ruiz, Herrera and Knox	2006	2006-07-10	$11.97
Begin Cold Certain Issue	0-324-11824-4	Shelley	Gordon	https://gordon.com	Ruiz, Herrera and Knox	2006	2017-03-18	$3.70
Begin Cold Certain Issue	0-324-11824-4	Shelley	Gordon	https://gordon.com	Ruiz, Herrera and Knox	2006	2017-12-28	$4.70
Begin Cold Certain Issue	0-324-11824-4	Shelley	Gordon	https://gordon.com	Ruiz, Herrera and Knox	2006	2010-09-06	$0.84
Include See Society	1-142-22266-7	Valerie	Koch	http://koch.com	Hughes PLC	1945	1973-12-26	$10.65
Include See Society	1-151-07833-6	Valerie	Koch	http://koch.com	Morales-Nguyen	1994	2018-11-19	$8.89
During Study City Father	0-373-28363-6	Lisa	Moore	https://lisamoore.info	Hughes PLC	1978	1987-07-28	$2.53
Whose Hotel Road	1-348-96670-X	Lee	Gaines	http://gaines.info	Bailey-Norman	1931	1996-09-17	$9.30
Whose Hotel Road	1-892321-23-8	Lee	Gaines	http://gaines.info	Ruiz, Herrera and Knox	1964	1996-08-06	$3.48
Minute Participant Reduce	0-88513-027-8	Angela	Smith		Ruiz, Herrera and Knox	1986	2010-04-09	$13.66
Minute Participant Reduce	0-88513-027-8	Angela	Smith		Ruiz, Herrera and Knox	1986	2008-09-26	$1.95
Minute Participant Reduce	1-323-65367-8	Angela	Smith		Ruiz, Herrera and Knox	2015	2018-08-04	$14.53
Speak Room Light Foreign	1-4616-2911-X	Aaron	Johnson	https://aaronjohnson.com	Ruiz, Herrera and Knox	2016	2022-05-03	$1.83
Speak Room Light Foreign	1-4616-2911-X	Aaron	Johnson	https://aaronjohnson.com	Ruiz, Herrera and Knox	2016	2016-01-29	$12.95
Speak Room Light Foreign	1-4616-2911-X	Aaron	Johnson	https://aaronjohnson.com	Ruiz, Herrera and Knox	2016	2019-04-17	$2.47
Policy Far He Better	0-7925-4527-3	Tamara	Gilbert	https://gilbert.com	Ruiz, Herrera and Knox	1997	2016-11-29	$14.84
Month Degree Against Talk	1-937839-51-6	Angela	Mcgrath	https://mcgrath.biz	Hughes PLC	1956	1987-11-11	$11.02
Month Degree Against Talk	1-937839-51-6	Angela	Mcgrath	https://mcgrath.biz	Hughes PLC	1956	2004-08-06	$11.84
Month Degree Against Talk	1-937839-51-6	Angela	Mcgrath	https://mcgrath.biz	Hughes PLC	1956	1984-06-26	$9.66
Month Degree Against Talk	1-937839-51-6	Angela	Mcgrath	https://mcgrath.biz	Hughes PLC	1956	1986-10-10	$6.89
Month Degree Against Talk	0-900814-06-3	Angela	Mcgrath	https://mcgrath.biz	Hughes PLC	1987	2017-11-18	$3.08
Month Degree Against Talk	0-900814-06-3	Angela	Mcgrath	https://mcgrath.biz	Hughes PLC	1987	2000-01-01	$6.01
Month Degree Against Talk	0-900814-06-3	Angela	Mcgrath	https://mcgrath.biz	Hughes PLC	1987	2019-02-11	$10.49
Month Degree Against Talk	0-900814-06-3	Angela	Mcgrath	https://mcgrath.biz	Hughes PLC	1987	2016-07-30	$5.81
Month Degree Against Talk	0-900814-06-3	Angela	Mcgrath	https://mcgrath.biz	Hughes PLC	1987	1991-05-26	$8.59
Month Degree Against Talk	0-900814-06-3	Angela	Mcgrath	https://mcgrath.biz	Hughes PLC	1987	1992-03-27	$3.16
Month Degree Against Talk	0-900814-06-3	Angela	Mcgrath	https://mcgrath.biz	Hughes PLC	1987	2005-12-16	$11.12
Step Thus Subject Option	0-617-98908-7	Aaron	Johnson	https://aaronjohnson.com	Hughes PLC	1974	2013-11-22	$14.77
Begin Tough Security Crime	0-671-31677-X	Amanda	Porter	https://amandaporter.com	Hughes PLC	2018	2019-11-07	$1.93
Begin Tough Security Crime	1-79573-689-5	Amanda	Porter	https://amandaporter.com	Hughes PLC	2020	2022-07-02	$3.63
Begin Tough Security Crime	1-79573-689-5	Amanda	Porter	https://amandaporter.com	Hughes PLC	2020	2021-12-16	$8.61
Relate Chair Rate President	1-76491-452-X	Darren	Sullivan	https://sullivan.com	Hawkins-Jackson	1978	2006-06-29	$5.49
Instead Table Both	0-525-14532-X	Monica	Lewis		Hughes PLC	1953	1981-09-07	$8.84
Instead Table Both	0-525-14532-X	Monica	Lewis		Hughes PLC	1953	1995-07-11	$8.05
Instead Table Both	0-525-14532-X	Monica	Lewis		Hughes PLC	1953	2007-07-28	$4.82
Soon Well Physical Rule	0-85775-190-5	Sara	Larson		Ruiz, Herrera and Knox	1995	2022-02-20	$4.11
Soon Well Physical Rule	0-85775-190-5	Sara	Larson		Ruiz, Herrera and Knox	1995	2008-01-14	$2.95
Soon Well Physical Rule	0-85775-190-5	Sara	Larson		Ruiz, Herrera and Knox	1995	2011-08-29	$12.53
Hope Table Artist Respond	1-264-84110-8	Samantha	Trevino	https://trevino.com	Ruiz, Herrera and Knox	1977	1983-05-08	$11.60
Economic Book Firm	1-74767-295-5	Michael	Carr	https://michaelcarr.com	Abbott Group	2016	2017-06-24	$9.85
Economic Book Firm	1-941934-97-8	Michael	Carr	https://michaelcarr.com	Abbott Group	2017	2019-12-27	$9.73
Economic Book Firm	1-84387-037-1	Michael	Carr	https://michaelcarr.com	Morales-Nguyen	2019	2019-03-12	$5.18
Agency Chance Small Evidence	1-56640-388-X	Angela	Mcgrath	https://mcgrath.biz	Bailey-Norman	2007	2014-03-06	$9.06
Agency Chance Small Evidence	1-4008-9280-5	Angela	Mcgrath	https://mcgrath.biz	Bailey-Norman	2011	2021-08-17	$9.88
Visit Small Wonder	0-929306-77-5	Karen	Shaw	https://karenshaw.info	Abbott Group	1907	2014-01-04	$2.38
Image In Good Table History	0-364-87276-4	Monica	Lewis		Ruiz, Herrera and Knox	1994	2019-07-15	$10.38
Image In Good Table History	0-364-87276-4	Monica	Lewis		Ruiz, Herrera and Knox	1994	1994-10-07	$3.56
Image In Good Table History	0-364-87276-4	Monica	Lewis		Ruiz, Herrera and Knox	1994	1997-07-30	$1.66
Image In Good Table History	0-364-87276-4	Monica	Lewis		Ruiz, Herrera and Knox	1994	2015-02-18	$8.22
Image In Good Table History	0-364-87276-4	Monica	Lewis		Ruiz, Herrera and Knox	1994	2022-02-24	$9.16
Image In Good Table History	0-364-87276-4	Monica	Lewis		Ruiz, Herrera and Knox	1994	2014-07-27	$9.02
Color Nothing Sport Many	1-305-70502-5	Karen	Rivera	https://rivera.com	Ruiz, Herrera and Knox	1967	1983-03-15	$11.12
Identify Step Including Item	0-14-939978-2	Samantha	Trevino	https://trevino.com	Bailey-Norman	1905	1913-04-30	$9.84
Identify Step Including Item	0-14-939978-2	Samantha	Trevino	https://trevino.com	Bailey-Norman	1905	1973-11-24	$11.79
Identify Step Including Item	0-14-939978-2	Samantha	Trevino	https://trevino.com	Bailey-Norman	1905	1978-02-01	$4.80
Identify Step Including Item	0-14-939978-2	Samantha	Trevino	https://trevino.com	Bailey-Norman	1905	1923-09-24	$14.24
Middle Film But Part Law	1-967636-90-7	Thomas	Russo		Taylor, Jones and Hines	1907	1908-12-25	$13.85
Sound Garden Inside Nice	0-13-012178-9	Matthew	Brown		Abbott Group	1938	1946-03-07	$12.11
Add Mention Whom High	0-901378-57-7	Austin	Nelson	https://austinnelson.com	Morales-Nguyen	2021	2022-07-21	$6.08
Argue Answer Production	0-05-383688-X	Heather	Gallagher	http://heathergallagher.biz	Ruiz, Herrera and Knox	1902	1946-06-25	$0.15
Argue Answer Production	0-05-383688-X	Heather	Gallagher	http://heathergallagher.biz	Ruiz, Herrera and Knox	1902	2016-09-14	$5.39
Argue Answer Production	0-05-383688-X	Heather	Gallagher	http://heathergallagher.biz	Ruiz, Herrera and Knox	1902	1919-04-10	$2.14
Argue Answer Production	0-05-383688-X	Heather	Gallagher	http://heathergallagher.biz	Ruiz, Herrera and Knox	1902	1906-05-14	$2.81
Argue Answer Production	0-05-383688-X	Heather	Gallagher	http://heathergallagher.biz	Ruiz, Herrera and Knox	1902	1966-11-18	$5.56
Argue Answer Production	0-7525-2352-X	Heather	Gallagher	http://heathergallagher.biz	Ruiz, Herrera and Knox	1944	1963-07-27	$6.07
Argue Answer Production	0-666-75652-X	Heather	Gallagher	http://heathergallagher.biz	Abbott Group	1999	2004-12-27	$14.77
Argue Answer Production	0-666-75652-X	Heather	Gallagher	http://heathergallagher.biz	Abbott Group	1999	2017-03-21	$2.33
Glass Hair Need Type	1-56717-320-9	Zachary	Tyler	https://zacharytyler.info	Abbott Group	2001	2018-12-04	$12.06
Usually Brother Check Begin	0-577-45005-0	Cassandra	Morrison	https://morrison.info	Bailey-Norman	1984	2012-11-07	$14.76
Usually Brother Check Begin	0-577-45005-0	Cassandra	Morrison	https://morrison.info	Bailey-Norman	1984	2007-02-04	$14.09
Light Example Beyond	0-262-21762-7	Ernest	Haas	https://haas.org	Hughes PLC	1980	1989-02-25	$4.87
Have Action Ready Federal	1-82511-926-0	Kyle	Harris	http://harris.biz	Hughes PLC	1961	1970-03-01	$12.98
Have Action Ready Federal	1-82511-926-0	Kyle	Harris	http://harris.biz	Hughes PLC	1961	2015-03-03	$1.71
Have Action Ready Federal	1-82511-926-0	Kyle	Harris	http://harris.biz	Hughes PLC	1961	2007-03-12	$0.48
Issue Treat Fund Which	1-65479-680-8	Ryan	Gutierrez	https://ryangutierrez.org	Abbott Group	2009	2013-09-11	$11.97
Method Wear Bad	0-9889979-3-2	Timothy	Mccoy	https://timothymccoy.info	Ruiz, Herrera and Knox	1904	2021-06-23	$8.82
Method Wear Bad	0-9889979-3-2	Timothy	Mccoy	https://timothymccoy.info	Ruiz, Herrera and Knox	1904	2009-01-10	$2.87
Heavy Similar Season Energy	0-7435-4254-1	Sandra	Schultz		Hughes PLC	2017	2022-05-14	$9.46
Heavy Similar Season Energy	0-7435-4254-1	Sandra	Schultz		Hughes PLC	2017	2018-02-23	$2.17
Can Pretty Later	0-943386-58-6	Brian	York	https://brianyork.org	Ruiz, Herrera and Knox	1914	1917-08-21	$14.39
Nothing World For Phone	0-10-420684-5	Debra	Schmidt	https://debraschmidt.com	Greene, Patel and Kent	2017	2021-04-21	$2.72
Nothing World For Phone	0-10-420684-5	Debra	Schmidt	https://debraschmidt.com	Greene, Patel and Kent	2017	2021-08-19	$5.68
Sound Put Dinner Tax South	0-9671245-0-6	Stephanie	Wright	https://wright.info	Obrien-Martin	1935	1983-08-26	$12.00
Sound Put Dinner Tax South	0-9671245-0-6	Stephanie	Wright	https://wright.info	Obrien-Martin	1935	2004-09-08	$13.45
Measure Another Vote Walk	0-309-44822-0	Michael	Randolph	https://michaelrandolph.com	Ruiz, Herrera and Knox	1978	2008-07-18	$5.87
Measure Another Vote Walk	0-309-44822-0	Michael	Randolph	https://michaelrandolph.com	Ruiz, Herrera and Knox	1978	2019-08-27	$12.61
Measure Another Vote Walk	0-309-44822-0	Michael	Randolph	https://michaelrandolph.com	Ruiz, Herrera and Knox	1978	1982-12-22	$3.27
Recent Fight Very Glass East	0-12-002202-8	Andrew	Carter		Ruiz, Herrera and Knox	2002	2006-06-03	$0.95
East Share Sea Because	1-62128-505-7	Monique	Maynard	https://maynard.biz	Faulkner-Taylor	1932	2002-05-19	$11.33
Concern Law Early Truth Such	1-916795-48-X	Lisa	Moore	https://lisamoore.info	Hughes PLC	1997	2000-04-21	$3.22
First Boy Film Then Above	0-324-62271-6	Laura	Walker		Ruiz, Herrera and Knox	1912	1928-12-19	$6.17
Film West Contain Spring	0-252-54865-5	Alisha	Foster		Hughes PLC	2013	2018-07-28	$7.50
Film West Contain Spring	1-126-75998-8	Alisha	Foster		Hughes PLC	2017	2022-03-09	$2.10
Film West Contain Spring	1-126-75998-8	Alisha	Foster		Hughes PLC	2017	2022-04-15	$14.51
Film West Contain Spring	1-126-75998-8	Alisha	Foster		Hughes PLC	2017	2022-01-09	$12.87
Film West Contain Spring	1-126-75998-8	Alisha	Foster		Hughes PLC	2017	2018-03-25	$8.35
Film West Contain Spring	1-126-75998-8	Alisha	Foster		Hughes PLC	2017	2022-04-23	$3.37
Film West Contain Spring	1-4955-1888-4	Alisha	Foster		Hughes PLC	2018	2018-11-11	$9.66
Film West Contain Spring	1-4955-1888-4	Alisha	Foster		Hughes PLC	2018	2018-04-22	$9.36
Film West Contain Spring	1-4955-1888-4	Alisha	Foster		Hughes PLC	2018	2021-05-24	$12.74
Eight Pull Only Here	0-213-88330-9	Matthew	Marsh	http://marsh.com	Hawkins-Jackson	1941	1997-06-15	$11.13
Eight Pull Only Here	0-213-88330-9	Matthew	Marsh	http://marsh.com	Hawkins-Jackson	1941	1946-02-11	$8.62
Eight Pull Only Here	0-213-88330-9	Matthew	Marsh	http://marsh.com	Hawkins-Jackson	1941	1942-04-20	$5.69
Eight Pull Only Here	0-213-88330-9	Matthew	Marsh	http://marsh.com	Hawkins-Jackson	1941	1994-03-17	$2.78
Eight Pull Only Here	0-213-88330-9	Matthew	Marsh	http://marsh.com	Hawkins-Jackson	1941	2001-03-23	$5.29
Energy Red Animal Billion	0-643-70785-9	Kyle	Harris	http://harris.biz	Hughes PLC	1950	1994-11-18	$6.31
Animal Lead Skill	1-86176-255-0	Derrick	Thomas		Hughes PLC	1974	1991-12-14	$4.41
Animal Lead Skill	1-86176-255-0	Derrick	Thomas		Hughes PLC	1974	1981-08-11	$3.95
Even Green Child Determine	0-641-06992-8	Samantha	Trevino	https://trevino.com	Hughes PLC	1915	1986-04-25	$10.34
Even Green Child Determine	0-641-06992-8	Samantha	Trevino	https://trevino.com	Hughes PLC	1915	1921-12-08	$14.21
Even Green Child Determine	0-641-06992-8	Samantha	Trevino	https://trevino.com	Hughes PLC	1915	2011-10-09	$7.15
Even Green Child Determine	0-641-06992-8	Samantha	Trevino	https://trevino.com	Hughes PLC	1915	1957-01-20	$6.67
Year Best Fight Need	1-77934-719-7	Evan	Lowe		Hughes PLC	1934	1943-01-09	$1.84
Year Best Fight Need	1-77934-719-7	Evan	Lowe		Hughes PLC	1934	1971-03-13	$6.11
Year Best Fight Need	1-361-11994-2	Evan	Lowe		Hughes PLC	1952	1984-10-02	$10.67
Year Best Fight Need	1-361-11994-2	Evan	Lowe		Hughes PLC	1952	2001-12-09	$12.57
Year Best Fight Need	1-361-11994-2	Evan	Lowe		Hughes PLC	1952	1991-01-09	$7.99
Year Best Fight Need	1-363-70154-1	Evan	Lowe		Hughes PLC	1992	1998-01-19	$13.13
Year Best Fight Need	1-363-70154-1	Evan	Lowe		Hughes PLC	1992	2013-08-12	$1.07
Risk Social While Thus	0-453-12804-1	Brian	Powers	https://brianpowers.com	Morales-Nguyen	1960	1977-11-14	$10.70
Whole Thing You For Six	1-5311-2103-9	Ashley	Benson		Salas, Price and Sparks	1962	1963-04-11	$6.07
Whole Thing You For Six	1-5311-2103-9	Ashley	Benson		Salas, Price and Sparks	1962	1995-01-16	$6.17
Time Realize Then Physical	1-5068-2769-1	Todd	Mejia	https://mejia.com	Ruiz, Herrera and Knox	1934	1981-02-01	$10.18
Air Produce Than	0-580-38240-0	Rebecca	Wyatt	http://wyatt.org	Hawkins-Jackson	1985	2011-03-27	$7.21
Western Happen Change Now	0-345-51986-8	Cindy	Quinn	https://quinn.com	Ruiz, Herrera and Knox	1979	2014-07-27	$7.29
After Realize Guess	0-19-786313-2	Douglas	Norris	https://norris.com	Obrien-Martin	1912	1971-04-15	$13.44
Camera Nothing Order Try	1-340-75380-4	Alexander	Holloway	https://alexanderholloway.com	Ruiz, Herrera and Knox	1983	2007-09-23	$13.64
Thousand Ask Continue	1-321-55328-5	Andrew	Williams	http://andrewwilliams.com	Morales-Nguyen	1942	1963-06-25	$14.10
Seem To Big So	1-01-214618-9	Samantha	Trevino	https://trevino.com	Abbott Group	1976	2004-05-20	$0.76
Clear Everybody Find Area	1-59967-167-0	Cindy	Quinn	https://quinn.com	Hawkins-Jackson	1909	1928-03-09	$13.24
Job Boy Part Group End	0-926761-88-9	Timothy	Johnson	https://timothyjohnson.com	Bailey-Norman	1931	1940-01-10	$14.89
Direction Question Front Up	1-212-04460-6	April	Davis		Abbott Group	1922	2015-06-10	$9.51
Direction Question Front Up	1-212-04460-6	April	Davis		Abbott Group	1922	1957-02-07	$2.31
Direction Question Front Up	1-212-04460-6	April	Davis		Abbott Group	1922	1951-05-31	$12.95
